VTX,IDX,Position[0],Position[1],Position[2],Position[3],Normal[0],Normal[1],Normal[2],TexCoord0[0],TexCoord0[1]
2069,481,-3443174709235247100000000.0000000000,8896617365087378600000000.0000000000,885963827251824240000000.0000000000,1.0000000000,-22333818926491536000000000.0000000000,53201018651132779000000000.0000000000,3711580023654491900000000.0000000000,0.8285561800,-0.9872618914
2070,485,-1192904245925860100000000.0000000000,8151170025549968000000000.0000000000,2596302270864186900000000.0000000000,1.0000000000,2449003578283735400000000.0000000000,49648876718811121000000000.0000000000,24651620037551012000000000.0000000000,0.7159972787,-0.9904847145
2071,916,-340461682688.0000000000,-762583056384.0000000000,-654129233920.0000000000,1.0000000000,-3074835873792.0000000000,-4256007454720.0000000000,-4719324430336.0000000000,0.6205832362,-0.9821146131
2072,482,1962129150343906200000000.0000000000,4908764490666204900000000.0000000000,4001936963521450900000000.0000000000,1.0000000000,24468833556367634000000000.0000000000,31436849016695449000000000.0000000000,36457118887140458000000000.0000000000,0.6145913005,-0.9913031459
2073,913,1277480261660809200000000.0000000000,-2030699877406338800000000.0000000000,244932336988607570000000.0000000000,1.0000000000,12580714045915052000000000.0000000000,-26141215374090142000000000.0000000000,-362245847077244220000000.0000000000,0.8185078502,-0.9702100754
2074,915,2025263420166553200000000.0000000000,108563412329422990000000.0000000000,1891367584192344400000000.0000000000,1.0000000000,18645288686017897000000000.0000000000,-13790327006746427000000000.0000000000,10732810305409693000000000.0000000000,0.7023377419,-0.9663599730
2075,485,-1192904245925860100000000.0000000000,8151170025549968000000000.0000000000,2596302270864186900000000.0000000000,1.0000000000,2449003578283735400000000.0000000000,49648876718811121000000000.0000000000,24651620037551012000000000.0000000000,0.7159972787,-0.9904847145
2076,915,2025263420166553200000000.0000000000,108563412329422990000000.0000000000,1891367584192344400000000.0000000000,1.0000000000,18645288686017897000000000.0000000000,-13790327006746427000000000.0000000000,10732810305409693000000000.0000000000,0.7023377419,-0.9663599730
2077,916,-340461682688.0000000000,-762583056384.0000000000,-654129233920.0000000000,1.0000000000,-3074835873792.0000000000,-4256007454720.0000000000,-4719324430336.0000000000,0.6205832362,-0.9821146131
2078,485,-1192904245925860100000000.0000000000,8151170025549968000000000.0000000000,2596302270864186900000000.0000000000,1.0000000000,2449003578283735400000000.0000000000,49648876718811121000000000.0000000000,24651620037551012000000000.0000000000,0.7159972787,-0.9904847145
2079,750,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0075754859,-0.4415037632
2080,627,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.0738910511,-0.4406021535
2081,487,626104399370289710000000.0000000000,9588629098729271000000000.0000000000,4900238059678885000000000.0000000000,1.0000000000,-10751357353654304000000000.0000000000,49319214955469857000000000.0000000000,12494664596497216000000000.0000000000,0.0114163421,-0.4197902679
2082,751,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0100630177,-0.9572889209
2083,488,626104399370289710000000.0000000000,9588629098729271000000000.0000000000,4900238059678885000000000.0000000000,1.0000000000,-10751357353654304000000000.0000000000,49319214955469857000000000.0000000000,12494664596497216000000000.0000000000,0.0116249258,-0.9944979548
2084,626,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1900165677,-0.9484464526
2085,831,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.3683676720,-0.0868405998
2086,491,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.3763602972,-0.0491890796
2087,493,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2826777101,-0.0715115070
2088,491,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.3763602972,-0.0491890796
2089,831,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.3683676720,-0.0868405998
2090,829,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4502928853,-0.0731676072
2091,832,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2931491435,-0.1059650257
2092,493,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2826777101,-0.0715115070
2093,821,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2006986141,-0.1772100180
2094,832,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2931491435,-0.1059650257
2095,831,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.3683676720,-0.0868405998
2096,493,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2826777101,-0.0715115070
2097,820,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2006769478,-0.1771807075
2098,494,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2834190726,-0.0700575858
2099,825,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1913742721,-0.1372677237
2100,512,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0106253857,-0.8614792228
2101,496,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1650648117,-0.8352032900
2102,502,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0937736630,-0.8241566420
2103,502,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0937736630,-0.8241566420
2104,496,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1650648117,-0.8352032900
2105,521,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1037394404,-0.7755656242
2106,523,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1665610671,-0.8971672654
2107,496,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1650648117,-0.8352032900
2108,512,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0106253857,-0.8614792228
2109,497,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0957964659,-0.5205738544
2110,531,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0541697592,-0.5715097785
2111,503,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1370185912,-0.5691881180
2112,497,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0957964659,-0.5205738544
2113,522,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1184481606,-0.4805838168
2114,504,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.0573849268,-0.4850168526
2115,528,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0429233350,-0.5455604792
2116,497,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0957964659,-0.5205738544
2117,504,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.0573849268,-0.4850168526
2118,497,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0957964659,-0.5205738544
2119,528,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0429233350,-0.5455604792
2120,531,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0541697592,-0.5715097785
2121,526,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0697662011,-0.7126384377
2122,498,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1913217008,-0.7147099972
2123,516,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1110933125,-0.7064283490
2124,498,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1913217008,-0.7147099972
2125,526,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0697662011,-0.7126384377
2126,527,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1010987759,-0.7515065670
2127,499,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4174920619,-0.4959293008
2128,752,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4283362925,-0.4480398595
2129,518,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4272416532,-0.5013759732
2130,757,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4183263779,-0.4370405972
2131,752,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4283362925,-0.4480398595
2132,499,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4174920619,-0.4959293008
2133,500,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4745755494,-0.4479224980
2134,519,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4769406319,-0.4479354620
2135,753,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4772080183,-0.4350639284
2136,753,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4772080183,-0.4350639284
2137,758,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4747760892,-0.4350540936
2138,500,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4745755494,-0.4479224980
2139,512,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0106253857,-0.8614792228
2140,502,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0937736630,-0.8241566420
2141,637,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0099706808,-0.8496237397
2142,533,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0102555705,-0.7936452627
2143,502,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0937736630,-0.8241566420
2144,521,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1037394404,-0.7755656242
2145,502,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0937736630,-0.8241566420
2146,533,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0102555705,-0.7936452627
2147,632,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0101986127,-0.8363201618
2148,632,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0101986127,-0.8363201618
2149,637,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0099706808,-0.8496237397
2150,502,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0937736630,-0.8241566420
2151,503,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1370185912,-0.5691881180
2152,531,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0541697592,-0.5715097785
2153,505,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1336182207,-0.6286753416
2154,522,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1184481606,-0.4805838168
2155,628,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1076823398,-0.4522410929
2156,504,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.0573849268,-0.4850168526
2157,528,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0429233350,-0.5455604792
2158,504,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.0573849268,-0.4850168526
2159,532,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0491809621,-0.5255752206
2160,529,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0077533126,-0.4768894315
2161,532,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0491809621,-0.5255752206
2162,504,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.0573849268,-0.4850168526
2163,529,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0077533126,-0.4768894315
2164,504,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.0573849268,-0.4850168526
2165,627,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.0738910511,-0.4406021535
2166,628,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1076823398,-0.4522410929
2167,627,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.0738910511,-0.4406021535
2168,504,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.0573849268,-0.4850168526
2169,524,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0654450729,-0.5926669240
2170,515,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1091259047,-0.6407413483
2171,505,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1336182207,-0.6286753416
2172,524,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0654450729,-0.5926669240
2173,505,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1336182207,-0.6286753416
2174,531,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0541697592,-0.5715097785
2175,508,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1414545923,-0.6296592355
2176,1034,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2075320482,-0.6410708427
2177,1039,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2216224968,-0.6276814938
2178,1047,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1759731472,-0.6464726925
2179,1034,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2075320482,-0.6410708427
2180,508,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1414545923,-0.6296592355
2181,1047,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1759731472,-0.6464726925
2182,509,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1727397144,-0.6272526979
2183,517,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1496699750,-0.6400300264
2184,518,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4272416532,-0.5013759732
2185,774,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4396727085,-0.4589907229
2186,510,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4359035790,-0.5151531100
2187,519,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4769406319,-0.4479354620
2188,511,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4790503085,-0.4479682148
2189,775,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4799581170,-0.4350737035
2190,523,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1665610671,-0.8971672654
2191,512,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0106253857,-0.8614792228
2192,530,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0094502596,-0.9028755426
2193,513,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0120636318,-0.5106336474
2194,532,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0491809621,-0.5255752206
2195,529,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0077533126,-0.4768894315
2196,532,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0491809621,-0.5255752206
2197,514,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0316933095,-0.4939484298
2198,638,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0203902069,-0.5058013201
2199,524,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0654450729,-0.5926669240
